id,clvcuenca,cuenca,clvrha,clvrh,fechadof,fechacorte,subregion,cp,ar,uc,r,im,ex,ev,av,ab,rxy,d,idcatclasificacion,clasificacion,anio
4366,"3011","San Pedro","XI","RH030","2020-09-21","2020-02-04Z","",367.057,0,16.258,3.673,0,0,0,0,354.471,354.425,0.047,2,"Con disponibilidad",2020
4368,"3012","Grande o Salinas","XI","RH030","2020-09-21","2020-02-04Z","",543.714,0,8.066,5.452,0,0,0,0,541.099,541.028,0.072,2,"Con disponibilidad",2020
4379,"3013","Presa La Angostura","XI","RH030","2020-09-21","2020-02-04Z","",5073.839,7028.992,9454.911,50.218,0,0,837.552,0,1860.585,1858.978,1.607,2,"Con disponibilidad",2020
4388,"3014","Hondo","XI","RH030","2020-09-21","2020-02-04Z","",120.669,0,11.873,3.383,0,0,0,0,112.179,112.082,0.097,2,"Con disponibilidad",2020
4393,"3015","Tuxtla Gutiérrez","XI","RH030","2020-09-21","2020-02-04Z","",66.249,0,105.701,3.244,0,0,0,0,-36.208,0,-36.208,1,"Sin disponibilidad",2020
4398,"3016","Suchiapa","XI","RH030","2020-09-21","2020-02-04Z","",392.347,0,30.662,6.913,0,0,0,0,368.599,368.28,0.318,2,"Con disponibilidad",2020
4405,"3017","Santo Domingo","XI","RH030","2020-09-21","2020-02-04Z","",492.219,0,33.498,6.976,0,0,0,0,465.698,465.296,0.402,2,"Con disponibilidad",2020
4411,"3018","Presa Chicoasén","XI","RH030","2020-09-21","2020-02-04Z","",1035.896,2807.06,12302.095,10341.513,0,0,31.736,0,1850.638,1838.389,12.249,2,"Con disponibilidad",2020
4419,"3019","Chicoasén","XI","RH030","2020-09-21","2020-02-04Z","",397.099,0,12.678,3.932,0,0,0,0,388.352,385.782,2.57,2,"Con disponibilidad",2020
4427,"3020","Encajonado","XI","RH030","2020-09-21","2020-02-04Z","",304.595,0,0.887,0.304,0,0,0,0,304.013,300.434,3.579,2,"Con disponibilidad",2020
4434,"3021","Cintalapa","XI","RH030","2020-09-21","2020-02-04Z","",176.638,0,22.171,4.257,0,0,0,0,158.725,156.856,1.868,2,"Con disponibilidad",2020
4441,"3022","Soyatenco","XI","RH030","2020-09-21","2020-02-04Z","",184.861,0,5.79,1.26,0,0,0,0,180.331,178.208,2.123,2,"Con disponibilidad",2020
4447,"3023","Alto Grijalva","XI","RH030","2020-09-21","2020-02-04Z","",92.353,2238.991,10946.372,22210.58,0,0,0,0,13595.553,13433.114,162.438,2,"Con disponibilidad",2020
4454,"3024","De La Venta","XI","RH030","2020-09-21","2020-02-04Z","",317.96,643.068,14.182,1.741,0,0,0,0,948.588,937.254,11.334,2,"Con disponibilidad",2020
4465,"3025","Chapopote","XI","RH030","2020-09-21","2020-02-04Z","",174.466,0,9.832,5.249,0,0,0,0,169.884,167.854,2.03,2,"Con disponibilidad",2020
4469,"3026","Presa Nezahualcóyotl","XI","RH030","2020-09-21","2020-02-04Z","",6236.236,14714.024,16719.078,3.266,0,0,327.872,0,3906.576,3656.225,250.351,2,"Con disponibilidad",2020
4478,"3027","Tzimbac","XI","RH030","2020-09-21","2020-02-04Z","",458.965,0,20.633,19.761,0,0,0,0,458.093,428.736,29.357,2,"Con disponibilidad",2020
4485,"3028","Zayula","XI","RH030","2020-09-21","2020-02-04Z","",740.275,0,399.29,398.858,0,0,0,0,739.843,692.431,47.412,2,"Con disponibilidad",2020
4487,"3029","Presa Peñitas","XI","RH030","2020-09-21","2020-02-04Z","",2080.68,5104.512,19548.678,16714.488,0,0,54.543,0,4296.459,2764.861,1531.598,2,"Con disponibilidad",2020
4499,"3030","Paredón","XI","RH030","2020-09-21","2020-02-04Z","",555.583,0,1.594,0.24,0,0,0,0,554.229,356.658,197.571,2,"Con disponibilidad",2020
4506,"3031","Platanar","XI","RH030","2020-09-21","2020-02-04Z","",801.601,0,0.986,0.179,0,0,0,0,800.794,515.328,285.467,2,"Con disponibilidad",2020
4508,"3032","Mezcalapa","XI","RH030","2020-09-21","2020-02-04Z","",819.434,5651.483,44.421,19567.934,0,0,0,0,25994.43,16712.121,9282.309,2,"Con disponibilidad",2020
4515,"3033","El Carrizal","XI","RH030","2020-09-21","2020-02-04Z","",1038.253,12997.215,23.765,2.628,0,0,0,0,14014.331,12530.907,1483.424,2,"Con disponibilidad",2020
4526,"3034","Tabasquillo","XI","RH030","2020-09-21","2020-02-04Z","",288.966,14014.331,0.165,0.124,0,0,0,0,14303.256,12789.231,1514.024,2,"Con disponibilidad",2020
4534,"3035","Cunduacán","XI","RH030","2020-09-21","2020-02-04Z","",274.792,0,10.531,1.732,0,0,0,0,265.993,104.135,161.858,2,"Con disponibilidad",2020
4537,"3036","Samaría","XI","RH030","2020-09-21","2020-02-04Z","",475.112,13263.208,22.948,4.627,0,0,0,0,13719.998,5357.34,8362.658,2,"Con disponibilidad",2020
4544,"3037","Caxcuchapa","XI","RH030","2020-09-21","2020-02-04Z","",359.186,0,16.313,1.592,0,0,0,0,344.465,134.13,210.335,2,"Con disponibilidad",2020
4555,"3038","Basca","XI","RH030","2020-09-21","2020-02-04Z","",432.744,0,2.296,0.967,0,0,0,0,431.415,385.997,45.418,2,"Con disponibilidad",2020
4561,"3039","Yashijá","XI","RH030","2020-09-21","2020-02-04Z","",286.052,0,3.13,1.119,0,0,0,0,284.041,254.138,29.903,2,"Con disponibilidad",2020
4569,"3040","Shumulá","XI","RH030","2020-09-21","2020-02-04Z","",742.014,0,17.68,5.352,0,0,0,0,729.686,652.867,76.819,2,"Con disponibilidad",2020
4571,"3041","Puxcatán","XI","RH030","2020-09-21","2020-02-04Z","",555.671,0,6.171,2.396,0,0,0,0,551.896,494.051,57.846,2,"Con disponibilidad",2020
4581,"3042","Chacté","XI","RH030","2020-09-21","2020-02-04Z","",879.178,0,24.796,8.56,0,0,0,0,862.941,772.313,90.629,2,"Con disponibilidad",2020
4590,"3043","De los Plátanos","XI","RH030","2020-09-21","2020-02-04Z","",298.431,0,11.488,6.381,0,0,0,0,293.324,262.518,30.806,2,"Con disponibilidad",2020
4592,"3044","Tulijá","XI","RH030","2020-09-21","2020-02-04Z","",2204.958,1445.142,8.304,3.598,0,0,0,0,3645.394,3260.745,384.649,2,"Con disponibilidad",2020
4603,"3045","Macuxpana","XI","RH030","2020-09-21","2020-02-04Z","",1278.872,551.896,12.244,4.605,0,0,0,0,1823.129,1630.759,192.37,2,"Con disponibilidad",2020
4612,"3046","Almendro","XI","RH030","2020-09-21","2020-02-04Z","",876.492,1156.265,13.73,5.186,0,0,0,0,2024.213,1810.183,214.031,2,"Con disponibilidad",2020
4614,"3047","Chilapa","XI","RH030","2020-09-21","2020-02-04Z","",2790.345,5468.522,26.206,12.025,0,0,0,0,8244.687,7371.972,872.714,2,"Con disponibilidad",2020
4623,"3048","Tacotalpa","XI","RH030","2020-09-21","2020-02-04Z","",527.507,2024.213,2.81,1.1,0,0,0,0,2550.01,2280.087,269.923,2,"Con disponibilidad",2020
4633,"3049","Chilapilla","XI","RH030","2020-09-21","2020-02-04Z","",654.847,0,6.959,0.87,0,0,0,0,648.759,580.087,68.672,2,"Con disponibilidad",2020
4635,"3050","De La Sierra","XI","RH030","2020-09-21","2020-02-04Z","",1516.151,0,25.131,8.371,0,0,0,0,1499.392,1340.679,158.713,2,"Con disponibilidad",2020
4645,"3051","Pichucalco","XI","RH030","2020-09-21","2020-02-04Z","",1791.956,0,17.975,2.382,0,0,0,0,1776.362,1588.331,188.031,2,"Con disponibilidad",2020
4654,"3052","Viejo Mezcalapa","XI","RH030","2020-09-21","2020-02-04Z","",477.696,0,12.595,0.712,0,0,0,0,465.813,416.506,49.307,2,"Con disponibilidad",2020
4655,"3053","Azul","XI","RH030","2020-09-21","2020-02-04Z","",638.382,0,19.945,3.607,0,0,0,0,622.044,599.884,22.16,2,"Con disponibilidad",2020
4666,"3054","Tzanconeja","XI","RH030","2020-09-21","2020-02-04Z","",1113.08,0,12.394,4.472,0,0,0,0,1105.158,1065.787,39.371,2,"Con disponibilidad",2020
4675,"3055","Perlas","XI","RH030","2020-09-21","2020-02-04Z","",498.691,0,2.146,0.437,0,0,0,0,496.982,479.277,17.705,2,"Con disponibilidad",2020
4676,"3056","Comitán","XI","RH030","2020-09-21","2020-02-04Z","",304.805,0,27.222,3.483,0,0,0,0,281.066,280,1.066,2,"Con disponibilidad",2020
4688,"3057","Margaritas","XI","RH030","2020-09-21","2020-02-04Z","",283.652,0,13.373,2.518,0,0,0,0,272.797,269.99,2.807,2,"Con disponibilidad",2020
4696,"3058","Jatate","XI","RH030","2020-09-21","2020-02-04Z","",955.364,2224.184,131.236,98.199,0,0,0,0,3146.511,3029.742,116.769,2,"Con disponibilidad",2020
4697,"3059","Ixcán","XI","RH030","2020-09-21","2020-02-04Z","",14.818,3973.165,0.035,0.006,0,0,0,0,3987.954,3839.959,147.995,2,"Con disponibilidad",2020
4708,"3060","Chajul","XI","RH030","2020-09-21","2020-02-04Z","",14.594,1921.053,0,0,0,0,0,0,1935.647,1863.814,71.833,2,"Con disponibilidad",2020
4715,"3061","Lacanjá","XI","RH030","2020-09-21","2020-02-04Z","",1289.899,0,4.362,0.875,0,0,0,0,1286.412,1238.672,47.739,2,"Con disponibilidad",2020
4724,"3062","San Pedro","XI","RH030","2020-09-21","2020-02-04Z","",1183.651,0,0.455,0.096,0,0,0,0,1183.293,1139.38,43.913,2,"Con disponibilidad",2020
4725,"3063","Laguna Miramar","XI","RH030","2020-09-21","2020-02-04Z","",326.334,0,0.543,0.196,0,0,0,0,325.987,313.889,12.098,2,"Con disponibilidad",2020
4737,"3064","Euseba","XI","RH030","2020-09-21","2020-02-04Z","",400.786,0,0.656,0.165,0,0,0,0,400.295,385.44,14.855,2,"Con disponibilidad",2020
4745,"3065","Caliente","XI","RH030","2020-09-21","2020-02-04Z","",283.364,0,0.577,0.199,0,0,0,0,282.986,272.484,10.502,2,"Con disponibilidad",2020
4747,"3066","Seco","XI","RH030","2020-09-21","2020-02-04Z","",513.974,0,1.445,1.056,0,0,0,0,513.585,494.526,19.059,2,"Con disponibilidad",2020
4756,"3067","Santo Domingo","XI","RH030","2020-09-21","2020-02-04Z","",412.866,0,4.118,1.091,0,0,0,0,409.839,394.63,15.209,2,"Con disponibilidad",2020
4761,"3068","Lacantún","XI","RH030","2020-09-21","2020-02-04Z","",2023.766,14183.202,5.62,2.812,0,0,0,0,16204.16,15602.607,601.553,2,"Con disponibilidad",2020
4768,"3069","San Pedro","XI","RH030","2020-09-21","2020-02-04Z","",1179.778,1967.781,4.707,1.157,0,0,0,0,3144.01,3027.293,116.716,2,"Con disponibilidad",2020
4774,"3070","Chixoy","XI","RH030","2020-09-21","2020-02-04Z","",731.118,28444.11,4.377,0.617,0,0,0,0,29171.467,28088.523,1082.943,2,"Con disponibilidad",2020
4783,"3071","Chocaljah","XI","RH030","2020-09-21","2020-02-04Z","",647.49,0,3.943,1.37,0,0,0,0,644.917,620.975,23.941,2,"Con disponibilidad",2020
4790,"3072","Chacamax","XI","RH030","2020-09-21","2020-02-04Z","",1183.23,0,16.358,1.617,0,0,0,0,1168.489,1125.111,43.378,2,"Con disponibilidad",2020
4800,"3073","Usumacinta","XI","RH030","2020-09-21","2020-02-04Z","",5246.933,53552.37,133.52,31.321,0,0,0,0,58697.1,56513.113,2183.991,2,"Con disponibilidad",2020
4803,"3074","Grijalva","XI","RH030","2020-09-21","2020-02-04Z","",1855.696,49053.98,62.073,44.774,0,0,0,0,50892.375,45498.76,5393.616,2,"Con disponibilidad",2020
4812,"3075","Palizada","XI","RH030","2020-09-21","2020-02-04Z","",943.663,19565.701,1.05,0.097,0,0,0,0,20508.41,20459.004,49.407,2,"Con disponibilidad",2020
4822,"3076","San Pedro y San Pablo","XI","RH030","2020-09-21","2020-02-04Z","",1103.798,19565.701,0.339,0.056,0,0,0,0,20669.217,20599.71,69.506,2,"Con disponibilidad",2020
4825,"3077","Laguna del Este","XI","RH030","2020-09-21","2020-02-04Z","",589.906,20508.41,58.018,11.588,0,0,0,0,21051.887,21001.03,50.856,2,"Con disponibilidad",2020
4831,"3078","Laguna de Términos","XI","RH030","2020-09-21","2020-02-04Z","",1715.609,0,13.235,0.001,0,0,0,0,1702.375,1508.26,194.115,2,"Con disponibilidad",2020
4840,"3079","Mamatel","XI","RH030","2020-09-21","2020-02-04Z","",695.641,0,4.475,1.373,0,0,0,0,692.539,603.441,89.098,2,"Con disponibilidad",2020
4845,"3080","Cumpan","XI","RH030","2020-09-21","2020-02-04Z","",1676.761,0,1.753,0.323,0,0,0,0,1675.33,1523.9,151.43,2,"Con disponibilidad",2020
4855,"3081","Laguna del Pom y Atasta","XI","RH030","2020-09-21","2020-02-04Z","",1240.394,0,0.975,0.079,0,0,0,0,1239.498,1109.51,129.988,2,"Con disponibilidad",2020
4858,"3082","Alto Río Candelaria","XII","RH030","2020-09-21","2020-02-04Z","",1441.543,260.59,2.296,0,0,0,0,0,1699.384,221.785,1477.598,2,"Con disponibilidad",2020
4871,"3083","Bajo Río Candelaria","XII","RH030","2020-09-21","2020-02-04Z","",239.27,1699.384,210.822,0,0,0,0,0,1685.641,0,1685.641,2,"Con disponibilidad",2020
4879,"3101","Río Champotón 1","XII","RH031","2020-09-21","2020-02-04Z","",602.013,0,2.089,0,0,0,0,0,599.924,0.465,599.46,2,"Con disponibilidad",2020
4889,"3102","Río Champotón 2","XII","RH031","2020-09-21","2020-02-04Z","",116.197,599.924,0.554,0,0,0,0,0,715.567,0,715.567,2,"Con disponibilidad",2020
4890,"3103","Campeche","XII","RH031","2020-09-21","2020-02-04Z","",0,0,0,0,0,0,0,0,0,0,0,1,"Sin disponibilidad",2020
4893,"3104","Arroyo Siho","XII","RH031","2020-09-21","2020-02-04Z","",5.306,0,0.002,0,0,0,0,0,5.304,0,5.304,2,"Con disponibilidad",2020
4898,"3105","Calakmul","XII","RH031","2020-09-21","2020-02-04Z","",3.814,0,0.004,0,0,0,0,0,3.81,0,3.81,2,"Con disponibilidad",2020
4900,"3106","Vicente Guerrero","XII","RH031","2020-09-21","2020-02-04Z","",0,0,0,0,0,0,0,0,0,0,0,1,"Sin disponibilidad",2020
4904,"3107","La Malinche","XII","RH031","2020-09-21","2020-02-04Z","",7.554,0,0.001,0,0,0,0,0,7.553,0,7.553,2,"Con disponibilidad",2020
4906,"3201","Yucatán","XII","RH032","2020-09-21","2020-02-04Z","",0.259,0,0.015,0,0,0,0,0,0.244,0,0.244,2,"Con disponibilidad",2020
4910,"3202","Río Verde","XII","RH032","2020-09-21","2020-02-04Z","",22.079,0,0,0,0,0,0,0,22.079,0,22.079,2,"Con disponibilidad",2020
4917,"3301","Río Escondido","XII","RH033","2020-09-21","2020-02-04Z","",612.007,0,0.469,0,0,0,0,0,611.538,0,611.538,2,"Con disponibilidad",2020
4920,"3302","Agua Dulce","XII","RH033","2020-09-21","2020-02-04Z","",96.497,0,0.001,0,0,0,0,0,96.496,0,96.496,2,"Con disponibilidad",2020
4922,"3303","Arroyo Azul","XII","RH033","2020-09-21","2020-02-04Z","",282.746,0,0.01,0,0,0,0,0,282.736,0,282.736,2,"Con disponibilidad",2020
4927,"3304","Laguna Bacalar","XII","RH033","2020-09-21","2020-02-04Z","",76.203,0,0.422,0,0,0,0,0,75.781,0,75.781,2,"Con disponibilidad",2020
4929,"3305","Chinchancanab","XII","RH033","2020-09-21","2020-02-04Z","",35.12,0,0.132,0,0,0,0,0,34.988,0,34.988,2,"Con disponibilidad",2020
4932,"3306","Chunyaxche","XII","RH033","2020-09-21","2020-02-04Z","",21.559,0,0,0,0,0,0,0,21.559,0,21.559,2,"Con disponibilidad",2020
4940,"3401","Río Casas Grandes 1","VI","RH034","2020-09-21","2020-02-04Z","",87.62,0,46.901,4.592,0,0,0,0,45.311,18.788,26.523,2,"Con disponibilidad",2020
4941,"3402","Río Casas Grandes 2","VI","RH034","2020-09-21","2020-02-04Z","",151.591,45.311,81.646,0,0,0,0,0,115.256,0,115.256,2,"Con disponibilidad",2020
4948,"3403","Hacienda San Francisco-Juguete-Madero-Palomas","VI","RH034","2020-09-21","2020-02-04Z","",68.684,0,0.008,0,0,0,0,0,68.675,0,68.675,2,"Con disponibilidad",2020
4961,"3404","Laguna de Babicora","VI","RH034","2020-09-21","2020-02-04Z","",54.75,0,0.282,0,0,0,0,0,54.468,0,54.468,2,"Con disponibilidad",2020
4963,"3405","Río Santa María 1","VI","RH034","2020-09-21","2020-02-04Z","",72.945,0,78.738,7.84,0,0,10.292,-0.202,-8.043,0,-8.043,1,"Sin disponibilidad",2020
4971,"3406","Río Santa María 2","VI","RH034","2020-09-21","2020-02-04Z","",71.886,0,16.925,0,0,0,0,0,54.961,0,54.961,2,"Con disponibilidad",2020
4979,"3407","Laguna El Sabinal","VI","RH034","2020-09-21","2020-02-04Z","",25.459,0,19.974,0,0,0,0,0,5.485,0,5.485,2,"Con disponibilidad",2020
4985,"3408","Desierto de Samalayuca","VI","RH034","2020-09-21","2020-02-04Z","",129.176,0,0.005,0,0,0,0,0,129.171,0,129.171,2,"Con disponibilidad",2020
4996,"3409","Laguna La Vieja","VI","RH034","2020-09-21","2020-02-04Z","",34.68,0,0.335,0,0,0,0,0,34.345,0,34.345,2,"Con disponibilidad",2020
4997,"3410","Río del Carmen 1","VI","RH034","2020-09-21","2020-02-04Z","",77.896,0,64.889,6.481,0,0,6.157,0.72,12.611,0.003,12.608,2,"Con disponibilidad",2020
5004,"3411","Río del Carmen 2","VI","RH034","2020-09-21","2020-02-04Z","",104.31,12.611,0.027,0,0,0,0,0,116.894,0,116.894,2,"Con disponibilidad",2020
5012,"3412","Rancho El Cuarenta","VI","RH034","2020-09-21","2020-02-04Z","",16.331,0,0,0,0,0,0,0,16.331,0,16.331,2,"Con disponibilidad",2020
5020,"3413","Arroyo Roma","VI","RH034","2020-09-21","2020-02-04Z","",29.626,0,0,0,0,0,0,0,29.626,0,29.626,2,"Con disponibilidad",2020
5027,"3414","Félix U. Gómez","VI","RH034","2020-09-21","2020-02-04Z","",32.406,0,0,0,0,0,0,0,32.406,0,32.406,2,"Con disponibilidad",2020
5033,"3415","Arroyo El Carrizo","VI","RH034","2020-09-21","2020-02-04Z","",41.386,0,0.282,0,0,0,0,0,41.104,0,41.104,2,"Con disponibilidad",2020
5042,"3416","Arroyo El Burro","VI","RH034","2020-09-21","2020-02-04Z","",56.013,0,0,0,0,0,0,0,56.013,0,56.013,2,"Con disponibilidad",2020
5048,"3417","Laguna de Tarabillas","VI","RH034","2020-09-21","2020-02-04Z","",26.991,0,0.001,0,0,0,0,0,26.99,0,26.99,2,"Con disponibilidad",2020
5056,"3418","Laguna El Cuervo","VI","RH034","2020-09-21","2020-02-04Z","",95.944,0,1.764,0,0,0,0,0,94.18,0,94.18,2,"Con disponibilidad",2020
5064,"3419","Laguna de Encinillas","VI","RH034","2020-09-21","2020-02-04Z","",51.996,0,0.253,0,0,0,0,0,51.744,0,51.744,2,"Con disponibilidad",2020
5073,"3420","Rancho Hormigas-El Diablo","VI","RH034","2020-09-21","2020-02-04Z","",4.776,0,0,0,0,0,0,0,4.776,0,4.776,2,"Con disponibilidad",2020
5074,"3421","Laguna de Bustillos","VI","RH034","2020-09-21","2020-02-04Z","",77.719,0,56.651,5.623,0,0,0,0,26.691,0,26.691,2,"Con disponibilidad",2020
5085,"3422","Laguna Los Mexicanos","VI","RH034","2020-09-21","2020-02-04Z","",26.242,0,2.596,0.224,0,0,0,0,23.87,0,23.87,2,"Con disponibilidad",2020
5094,"3501","Valle Hundido","VII","RH035","2020-09-21","2020-02-04Z","",13.465,0,0.002,0,0,0,0,0,13.463,9.424,4.039,2,"Con disponibilidad",2020
5096,"3502","Laguna del Rey","VII","RH035","2020-09-21","2020-02-04Z","",55.614,0,0.064,0,0,0,0,0,55.55,38.885,16.665,2,"Con disponibilidad",2020
5106,"3503","Laguna del Guaje-Lipanés","VII","RH035","2020-09-21","2020-02-04Z","",23.436,0,0.041,0,0,0,0,0,23.396,16.377,7.019,2,"Con disponibilidad",2020
5111,"3504","Polvorillos- Arroyo El Marquez","VII","RH035","2020-09-21","2020-02-04Z","",42.6,0,0.551,0,0,0,0,0,42.048,29.434,12.614,2,"Con disponibilidad",2020
5119,"3505","El Llano-Laguna del Milagro","VII","RH035","2020-09-21","2020-02-04Z","",44.601,0,0.554,0,0,0,0,0,44.046,30.832,13.214,2,"Con disponibilidad",2020
5124,"3506","Arroyo La India-Laguna Palomas","VII","RH035","2020-09-21","2020-02-04Z","",45.253,0,34.684,0,0,0,0,0,10.569,7.398,3.171,2,"Con disponibilidad",2020
5130,"3601","Río Sextín","VII","RH036","2020-09-21","2020-02-04Z","",501.523,0,4.979,0.053,0,0,0,0,496.596,493.391,3.205,2,"Con disponibilidad",2020
5137,"3602","Río Ramos","VII","RH036","2020-09-21","2020-02-04Z","",566.006,0,12.293,1.607,0,0,0,0,555.32,551.736,3.584,2,"Con disponibilidad",2020
5149,"3603","Presa Lázaro Cárdenas","VII","RH036","2020-09-21","2020-02-04Z","",197.025,1051.916,5.364,0.498,0,94.168,125.345,26.381,998.182,990.117,8.065,2,"Con disponibilidad",2020
5152,"3604","Agustín Melgar","VII","RH036","2020-09-21","2020-02-04Z","",120.078,998.182,87.456,1.984,0,0,0,0,1032.788,1023.737,9.051,2,"Con disponibilidad",2020
5164,"3605","Presa Francisco Zarco","VII","RH036","2020-09-21","2020-02-04Z","",66.024,1032.788,8.42,0.951,0,80.947,40.408,0.961,969.027,959.389,9.638,2,"Con disponibilidad",2020
5165,"3606","Los Ángeles","VII","RH036","2020-09-21","2020-02-04Z","",1.05,969.027,71.225,0.848,0,0,0,0,899.7,890.043,9.657,2,"Con disponibilidad",2020
5172,"3607","Canal Santa Rosa","VII","RH036","2020-09-21","2020-02-04Z","",3.042,899.7,918.125,27.503,0,0,0,0,12.12,2.135,9.985,2,"Con disponibilidad",2020
5183,"3608","Arroyo Cadena","VII","RH036","2020-09-21","2020-02-04Z","",4.695,0,0.005,0,0,0,0,0,4.69,0,4.69,2,"Con disponibilidad",2020
5189,"3609","Laguna de Mayrán","VII","RH036","2020-09-21","2020-02-04Z","",0.571,12.12,2.287,0.291,0,0,0,0,10.695,0,10.695,2,"Con disponibilidad",2020
5195,"3610","Presa Santa Rosa","VII","RH036","2020-09-21","2020-02-04Z","",10.473,0,0.115,0.086,0,0,4.086,-0.086,6.444,4.649,1.795,2,"Con disponibilidad",2020
5206,"3611","Presa Leobardo Reynoso","VII","RH036","2020-09-21","2020-02-04Z","",40.968,0,0.078,0,0,0,8.856,1.286,30.748,22.184,8.564,2,"Con disponibilidad",2020
5211,"3612","Presa Cazadero","VII","RH036","2020-09-21","2020-02-04Z","",75.765,37.191,41.332,3.247,0,0,5.945,-0.099,69.026,36.662,32.364,2,"Con disponibilidad",2020
5217,"3613","San Francisco","VII","RH036","2020-09-21","2020-02-04Z","",81.836,69.026,34.003,2.72,0,0,0,0,119.58,47.57,72.009,2,"Con disponibilidad",2020
5226,"3614","Presa La Flor","VII","RH036","2020-09-21","2020-02-04Z","",53.136,119.58,29.823,3.092,0,0,0,0,145.985,40.116,105.869,2,"Con disponibilidad",2020
5232,"3615","Nazareno","VII","RH036","2020-09-21","2020-02-04Z","",1.718,145.985,40.231,0,0,0,0,0,107.472,0.357,107.115,2,"Con disponibilidad",2020
5238,"3616","Laguna de Viesca","VII","RH036","2020-09-21","2020-02-04Z","",38.274,107.472,0.484,0,0,0,0,0,145.262,0,145.262,2,"Con disponibilidad",2020
5249,"3701","Sierra Madre Oriental","VII","RH037","2020-09-21","2020-02-04Z","",24.473,0,0.016,0,0,0,0,0,24.457,18.343,6.114,2,"Con disponibilidad",2020
5255,"3702","Matehuala","VII","RH037","2020-09-21","2020-02-04Z","",25.868,0,5.615,0,0,0,0,0,20.253,15.189,5.063,2,"Con disponibilidad",2020
5258,"3703","Sierra de Rodríguez","VII","RH037","2020-09-21","2020-02-04Z","",19.498,0,0.286,0.069,0,0,0,0,19.281,14.46,4.82,2,"Con disponibilidad",2020
5273,"3704","Camacho-Gruñidora","VII","RH037","2020-09-21","2020-02-04Z","",18.671,0,1.665,0,0,0,0,0,17.006,12.754,4.251,2,"Con disponibilidad",2020
5278,"3705","Fresnillo - Yescas","VII","RH037","2020-09-21","2020-02-04Z","",34.658,0,25.148,7.733,0,0,0,0,17.243,12.932,4.311,2,"Con disponibilidad",2020
5284,"3706","Presa San Pablo y otras","VII","RH037","2020-09-21","2020-02-04Z","",30.738,0,15.09,0,0,0,0,0,15.648,11.736,3.912,2,"Con disponibilidad",2020
5293,"3707","Presa San José - Los Pilares y otras","VII","RH037","2020-09-21","2020-02-04Z","",32.47,0,38.162,0,31.536,0,0,0,25.843,19.382,6.461,2,"Con disponibilidad",2020
5298,"3708","Sierra Madre","VII","RH037","2020-09-21","2020-02-04Z","",32.403,0,8.498,0,0,0,0,0,23.905,17.929,5.976,2,"Con disponibilidad",2020[object Object]
