CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct,Estado,poblacion_total,pct_rural,clasificacion_rural,monto_agua,monto_recaudado_percapita,tomas_pagadas,Clave RHA,RHA,cobertura_agua_conagua_pct,carencia_agua_conagua_pct
20492,Santiago Tilantongo,95.1906005222,41.6650503543,88.6982469228,Oaxaca,2764,100.0,Rural,66670.0,24.0,375.0,V,Pacífico Sur,84.63,15.370000000000005
20493,Santiago Tillo,68.0114068441,14.3745247148,39.9239543726,Oaxaca,554,100.0,Rural,56510.0,104.0,302.0,V,Pacífico Sur,99.45,0.5499999999999972
20494,Santiago Tlazoyaltepec,98.5991519896,58.8282778865,97.4559686888,Oaxaca,6318,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,82.43,17.569999999999993
20495,Santiago Xanica,94.2900635664,52.2542656407,94.0113750418,Oaxaca,3048,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,93.36,6.640000000000001
20496,Santiago Xiacuí,63.5926535088,9.0597587719,34.100877193,Oaxaca,1893,100.0,Rural,1680.0,1.0,47.0,X,Golfo Centro,99.84,0.1599999999999966
20497,Santiago Yaitepec,98.0491038547,66.2678615271,95.2369260987,Oaxaca,4233,0.0,Urbano,6230.0,1.0,56.0,V,Pacífico Sur,99.45,0.5499999999999972
20498,Santiago Yaveo,79.3799511666,29.329489962,80.5615843733,Oaxaca,8085,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,55.13,44.87
20499,Santiago Yolomécatl,52.1932819383,7.4471365639,26.3215859031,Oaxaca,1932,100.0,Rural,567372.0,295.0,3658.0,IV,Balsas,96.14,3.8599999999999994
20500,Santiago Yosondúa,87.2786210445,26.3694365835,81.2194494469,Oaxaca,8004,100.0,Rural,68060.0,9.0,333.0,V,Pacífico Sur,93.92,6.079999999999998
20501,Santiago Yucuyachi,68.3440968718,15.0756811302,55.0958627649,Oaxaca,1001,100.0,Rural,0.0,0.0,0.0,IV,Balsas,99.7,0.29999999999999716
20502,Santiago Zacatepec,93.2198770492,59.6352459016,97.9918032787,Oaxaca,5103,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,92.97,7.030000000000001
20503,Santiago Zoochila,83.4052132701,12.3981042654,24.644549763,Oaxaca,425,100.0,Rural,64370.0,151.0,145.0,X,Golfo Centro,100.0,0.0
20504,Nuevo Zoquiápam,81.8455647735,19.4511805999,52.3292916401,Oaxaca,1593,100.0,Rural,107799.0,68.0,180.0,X,Golfo Centro,100.0,0.0
20505,Santo Domingo Ingenio,57.2015411186,10.6743722599,18.8919888402,Oaxaca,7684,20.22384174908901,Urbano,4250.0,1.0,11.0,V,Pacífico Sur,96.36,3.6400000000000006
20506,Santo Domingo Albarradas,92.865914787,30.6290726817,65.2882205514,Oaxaca,801,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,99.87,0.12999999999999545
20507,Santo Domingo Armenta,87.3935483871,35.6316129032,69.5483870968,Oaxaca,3157,20.27241051631296,Urbano,2920.0,1.0,28.0,V,Pacífico Sur,98.92,1.0799999999999983
20508,Santo Domingo Chihuitán,31.5862290862,4.5038610039,33.7194337194,Oaxaca,1631,100.0,Rural,127680.0,79.0,301.0,V,Pacífico Sur,98.67,1.3299999999999983
20509,Santo Domingo de Morelos,86.147182657,48.2100689779,90.0474782764,Oaxaca,11384,100.0,Rural,1050.0,0.0,4.0,V,Pacífico Sur,72.94,27.060000000000002
20510,Santo Domingo Ixcatlán,86.4951989026,25.8971193416,79.012345679,Oaxaca,760,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,93.76,6.239999999999995
20511,Santo Domingo Nuxaá,97.0509731233,48.1238801359,92.1223354958,Oaxaca,3363,100.0,Rural,10550.0,3.0,489.0,V,Pacífico Sur,60.07,39.93
20512,Santo Domingo Ozolotepec,95.2708142726,40.1729185727,58.3714547118,Oaxaca,1115,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,100.0,0.0
20513,Santo Domingo Petapa,75.9499603759,21.3406543643,65.5836069286,Oaxaca,9042,35.23556735235567,Urbano,0.0,0.0,0.0,X,Golfo Centro,97.96,2.0400000000000063
20514,Santo Domingo Roayaga,95.307860262,60.9759825328,87.6637554585,Oaxaca,943,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,99.57,0.4300000000000068
20515,Santo Domingo Tehuantepec,48.8975127479,14.0454366087,49.1915132239,Oaxaca,67784,25.24342027617137,Urbano,3686933.0,54.0,5563.0,V,Pacífico Sur,94.48,5.519999999999996
20516,Santo Domingo Teojomulco,86.3699455677,25.5622083981,67.1461897356,Oaxaca,5297,100.0,Rural,104600.0,20.0,124.0,V,Pacífico Sur,99.64,0.35999999999999943
20517,Santo Domingo Tepuxtepec,90.978462616,43.5767816494,91.9803887235,Oaxaca,6038,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,97.48,2.519999999999996
20518,Santo Domingo Tlatayápam,77.6964285714,30.7142857143,87.5,Oaxaca,113,100.0,Rural,29700.0,263.0,42.0,V,Pacífico Sur,100.0,0.0
20519,Santo Domingo Tomaltepec,69.3820627803,15.6023916293,30.9118086697,Oaxaca,3386,11.665682220909629,Urbano,0.0,0.0,0.0,V,Pacífico Sur,92.03,7.969999999999999
20520,Santo Domingo Tonalá,56.3711482659,10.5136106121,28.5062871356,Oaxaca,7411,100.0,Rural,46005.0,6.0,909.0,IV,Balsas,95.52,4.480000000000004
20521,Santo Domingo Tonaltepec,97.7886178862,39.6829268293,35.7723577236,Oaxaca,274,100.0,Rural,34950.0,140.0,23.0,IV,Balsas,99.6,0.4000000000000057
20522,Santo Domingo Xagacía,90.6909547739,37.7596314908,77.8056951424,Oaxaca,1216,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,95.19,4.810000000000002
20523,Santo Domingo Yanhuitlán,50.1376858436,11.0497737557,44.8610213316,Oaxaca,1649,100.0,Rural,156168.0,96.0,268.0,V,Pacífico Sur,95.7,4.299999999999997
20524,Santo Domingo Yodohino,97.6378205128,37.6826923077,61.5384615385,Oaxaca,327,100.0,Rural,79200.0,242.0,98.0,IV,Balsas,100.0,0.0
20525,Santo Domingo Zanatepec,58.7477114661,13.5269960252,63.8747490448,Oaxaca,12539,36.996570699417816,Urbano,1089818.0,87.0,2789.0,V,Pacífico Sur,87.36,12.64
20526,Santos Reyes Nopala,71.8842073024,21.099452707,76.7116229012,Oaxaca,16741,64.90054357565259,Rural,0.0,0.0,0.0,V,Pacífico Sur,97.35,2.6500000000000057
20527,Santos Reyes Pápalo,98.2092555332,58.3154929577,70.6237424547,Oaxaca,2492,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,99.44,0.5600000000000023
20528,Santos Reyes Tepejillo,87.9347345133,31.3772123894,67.5884955752,Oaxaca,919,100.0,Rural,145300.0,161.0,650.0,IV,Balsas,99.23,0.769999999999996
20529,Santos Reyes Yucuná,97.7988787666,41.3601962158,44.9194113525,Oaxaca,1474,100.0,Rural,0.0,0.0,0.0,IV,Balsas,84.78,15.219999999999999
20530,Santo Tomás Jalieza,70.9820031299,23.8643714137,81.1945748565,Oaxaca,3935,100.0,Rural,171995.0,44.0,1622.0,V,Pacífico Sur,57.74,42.26
20531,Santo Tomás Mazaltepec,80.1318129107,22.8221878624,51.3722458446,Oaxaca,2612,0.0,Urbano,11000.0,4.0,11.0,V,Pacífico Sur,96.58,3.4200000000000017
20532,Santo Tomás Ocotepec,96.9496240602,55.6531328321,94.6115288221,Oaxaca,4066,100.0,Rural,0.0,0.0,0.0,IV,Balsas,98.15,1.8499999999999943
20533,Santo Tomás Tamazulapan,63.5386056972,16.3092203898,43.9655172414,Oaxaca,2738,100.0,Rural,41548.0,15.0,2003.0,V,Pacífico Sur,95.75,4.25
20534,San Vicente Coatlán,95.8692374601,52.1087271673,94.2592055668,Oaxaca,3515,9.95732574679943,Urbano,0.0,0.0,0.0,V,Pacífico Sur,97.38,2.6200000000000045
20535,San Vicente Lachixío,97.0824611481,63.4712971773,97.7164605138,Oaxaca,3244,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,96.59,3.4099999999999966
20536,San Vicente Nuñú,71.539503386,10.7358916479,60.2708803612,Oaxaca,449,100.0,Rural,14892.0,33.0,174.0,IV,Balsas,100.0,0.0
20537,Silacayoápam,76.6421323641,22.741026806,50.8253824019,Oaxaca,6710,56.61698956780924,Rural,50960.0,8.0,80.0,IV,Balsas,97.78,2.219999999999999
20538,Sitio de Xitlapehua,77.0607344633,21.8629943503,77.5423728814,Oaxaca,720,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,97.19,2.8100000000000023
20539,Soledad Etla,50.707356248,7.6347574687,21.9241888853,Oaxaca,6348,34.168241965973536,Urbano,531760.0,84.0,1279.0,V,Pacífico Sur,89.63,10.370000000000005
20540,Villa de Tamazulápam del Progreso,59.4304584305,11.5246050246,20.5775705776,Oaxaca,8339,20.35016188991485,Urbano,1650177.0,198.0,6433.0,IV,Balsas,98.06,1.9399999999999977
20541,Tanetze de Zaragoza,81.1287525017,16.6924616411,41.0940627085,Oaxaca,1558,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,100.0,0.0
20542,Taniche,78.8720271801,24.0294450736,78.5956964892,Oaxaca,887,100.0,Rural,54850.0,62.0,152.0,V,Pacífico Sur,97.41,2.5900000000000034
20543,Tataltepec de Valdés,94.7397721803,58.3017808439,87.7907909514,Oaxaca,6386,12.22987785781397,Urbano,300676.0,47.0,1210.0,V,Pacífico Sur,95.87,4.1299999999999955
20544,Teococuilco de Marcos Pérez,87.4956183057,33.5725413827,88.8023369036,Oaxaca,1045,100.0,Rural,12460.0,12.0,178.0,X,Golfo Centro,99.71,0.29000000000000625
20545,Teotitlán de Flores Magón,51.3174802536,15.7477230526,26.6187164685,Oaxaca,10111,16.23973889822965,Urbano,409794.0,41.0,2862.0,X,Golfo Centro,93.95,6.049999999999997
20546,Teotitlán del Valle,75.038821106,21.7594675963,38.4249722706,Oaxaca,6401,24.105608498672083,Urbano,0.0,0.0,0.0,V,Pacífico Sur,88.11,11.89
20547,Teotongo,60.556122449,8.6265306122,38.0612244898,Oaxaca,1016,100.0,Rural,63650.0,63.0,19.0,IV,Balsas,98.28,1.7199999999999989
20548,Tepelmeme Villa de Morelos,85.2257217848,26.7144356955,59.1601049869,Oaxaca,1998,100.0,Rural,80294.0,41.0,211.0,X,Golfo Centro,76.01,23.989999999999995
20549,Tezoatlán de Segura y Luna,74.2829675166,29.2156725757,71.944397045,Oaxaca,11510,100.0,Rural,54460.0,5.0,585.0,IV,Balsas,97.29,2.7099999999999937
20550,San Jerónimo Tlacochahuaya,54.8622502629,11.4649491763,45.0928846828,Oaxaca,5796,45.25534851621808,Urbano,0.0,0.0,0.0,V,Pacífico Sur,89.17,10.829999999999998
20551,Tlacolula de Matamoros,40.6827451154,9.8949629349,19.1103992056,Oaxaca,30313,28.11664962227427,Urbano,954777.0,32.0,14001.0,V,Pacífico Sur,93.37,6.6299999999999955
20552,Tlacotepec Plumas,87.6803069054,24.2225063939,48.0818414322,Oaxaca,413,100.0,Rural,88060.0,215.0,252.0,X,Golfo Centro,99.51,0.4899999999999949
20553,Tlalixtac de Cabrera,44.3062106317,13.9911144304,35.7852839741,Oaxaca,12083,5.652569726061409,Urbano,8000.0,1.0,98.0,V,Pacífico Sur,93.99,6.010000000000005
20554,Totontepec Villa de Morelos,91.3129876886,41.9339344547,72.359979192,Oaxaca,5926,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,99.14,0.8599999999999994
20555,Trinidad Zaachila,66.6833827893,17.9047477745,64.8961424332,Oaxaca,3419,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,83.07,16.930000000000007
20556,La Trinidad Vista Hermosa,78.6633333333,12.2,18.6666666667,Oaxaca,306,100.0,Rural,0.0,0.0,0.0,IV,Balsas,100.0,0.0
20557,Unión Hidalgo,45.154131295,12.2634144071,31.2034591978,Oaxaca,14581,4.33440779096084,Urbano,27810.0,2.0,95.0,V,Pacífico Sur,99.48,0.519999999999996
20558,Valerio Trujano,68.2206744868,16.5542521994,69.1348973607,Oaxaca,1379,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,97.15,2.8499999999999943
20559,San Juan Bautista Valle Nacional,77.4069670704,23.7391910738,66.6812030362,Oaxaca,23121,74.8626789498724,Rural,0.0,0.0,0.0,X,Golfo Centro,90.79,9.209999999999994
20560,Villa Díaz Ordaz,89.4540346496,41.710316841,63.9300764789,Oaxaca,6472,7.447466007416563,Urbano,87560.0,14.0,824.0,V,Pacífico Sur,98.02,1.980000000000004
20561,Yaxe,88.223024055,29.0405498282,97.3883161512,Oaxaca,2954,0.0,Urbano,126360.0,43.0,69.0,V,Pacífico Sur,93.57,6.430000000000007
20562,Magdalena Yodocono de Porfirio Díaz,78.0346715328,20.4118004866,56.7518248175,Oaxaca,1682,100.0,Rural,14477.0,9.0,120.0,V,Pacífico Sur,99.46,0.5400000000000063
20563,Yogana,84.9698942229,30.9544344996,79.4955248169,Oaxaca,1255,100.0,Rural,0.0,0.0,0.0,V,Pacífico Sur,95.66,4.340000000000003
20564,Yutanduchi de Guerrero,92.7497850387,49.8581255374,94.4969905417,Oaxaca,1195,100.0,Rural,11868.0,10.0,109.0,V,Pacífico Sur,92.45,7.549999999999997
20565,Villa de Zaachila,55.2082218985,18.0844217406,50.9401299897,Oaxaca,46474,21.717519473253866,Urbano,1792835.0,39.0,8458.0,V,Pacífico Sur,63.34,36.66
20566,San Mateo Yucutindó,90.6070842899,34.3427353231,89.471958019,Oaxaca,3144,100.0,Rural,39390.0,13.0,326.0,V,Pacífico Sur,91.0,9.0
20567,Zapotitlán Lagunas,79.8946731235,33.9010290557,80.9322033898,Oaxaca,3392,100.0,Rural,118645.0,35.0,120.0,IV,Balsas,80.85,19.150000000000006
20568,Zapotitlán Palmas,67.8693558098,15.3636363636,42.6249247441,Oaxaca,1695,100.0,Rural,72925.0,43.0,1375.0,IV,Balsas,97.23,2.769999999999996
20569,Santa Inés de Zaragoza,87.2926829268,17.8715925395,86.944045911,Oaxaca,1483,100.0,Rural,45790.0,31.0,108.0,V,Pacífico Sur,62.65,37.35
20570,Zimatlán de Álvarez,62.5888230682,18.5521741046,46.7860725011,Oaxaca,22130,35.71622232263895,Urbano,1392480.0,63.0,4737.0,V,Pacífico Sur,86.76,13.239999999999995
21001,Acajete,85.7333472554,25.0443783128,37.6112329085,Puebla,72955,7.933657734219725,Urbano,763369.0,10.0,1775.0,IV,Balsas,87.47,12.530000000000001
21002,Acateno,69.2470079787,13.9786125887,52.3382092199,Puebla,9272,60.62338222605695,Rural,69799.0,8.0,132.0,X,Golfo Centro,87.61,12.39
21003,Acatlán,69.7886474589,17.1013696354,49.5872570195,Puebla,38000,41.33684210526315,Urbano,7082966.0,187.0,2961.0,IV,Balsas,84.49,15.510000000000005
21004,Acatzingo,85.3189103482,18.9746108539,25.5993211615,Puebla,63863,10.469285814947622,Urbano,781329.0,12.0,1911.0,IV,Balsas,89.06,10.939999999999998
21005,Acteopan,89.4437810945,37.4689883914,83.5157545605,Puebla,3070,100.0,Rural,0.0,0.0,0.0,IV,Balsas,63.53,36.47
21006,Ahuacatlán,76.06248622,19.7887146026,65.8715244239,Puebla,14542,81.46747352496217,Rural,60199.0,4.0,368.0,X,Golfo Centro,97.35,2.6500000000000057
21007,Ahuatlán,83.4030186256,23.6335902376,45.3114964676,Puebla,3176,100.0,Rural,9850.0,3.0,44.0,IV,Balsas,93.01,6.989999999999995
21008,Ahuazotepec,62.1120191717,9.3749159462,23.4972495405,Puebla,11439,76.98225369350467,Rural,350631.0,31.0,483.0,X,Golfo Centro,98.33,1.6700000000000017
21009,Ahuehuetitla,65.4670098269,12.3603182031,38.6991109031,Puebla,2224,100.0,Rural,41800.0,19.0,210.0,IV,Balsas,90.28,9.719999999999999
21010,Ajalpan,81.0706395322,27.7885689181,60.3987346888,Puebla,74797,50.270732783400405,Rural,1346932.0,18.0,1528.0,X,Golfo Centro,79.62,20.379999999999995
21011,Albino Zertuche,76.036836403,18.0476706392,40.1408450704,Puebla,1885,100.0,Rural,142600.0,76.0,317.0,IV,Balsas,95.96,4.040000000000006
21012,Aljojuca,81.7582837074,13.2319438082,17.0407695831,Puebla,6591,37.08086785009862,Urbano,140160.0,21.0,206.0,IV,Balsas,99.29,0.7099999999999937
21013,Altepexi,83.846198791,25.1040727891,40.5655534828,Puebla,22629,5.842061072075655,Urbano,60501.0,3.0,373.0,X,Golfo Centro,98.08,1.9200000000000017
21014,Amixtlán,81.8652064027,23.5454928391,48.6731255265,Puebla,4816,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,94.53,5.469999999999999
21015,Amozoc,62.1042802708,12.188671835,19.8383218959,Puebla,125925,9.333333333333334,Urbano,4529163.0,36.0,3085.0,IV,Balsas,87.9,12.099999999999994
21016,Aquixtla,72.4573218481,13.068464034,27.6093522765,Puebla,9021,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,94.51,5.489999999999995
21017,Atempan,84.386677154,26.5505024324,41.0942570693,Puebla,29742,47.60944119427073,Urbano,0.0,0.0,0.0,X,Golfo Centro,98.58,1.4200000000000017
21018,Atexcal,70.6288795371,21.9981588638,56.9700157812,Puebla,3861,100.0,Rural,19500.0,5.0,38.0,IV,Balsas,93.75,6.25
21019,Atlixco,61.3094790199,10.7128608404,22.2572628685,Puebla,141897,22.90252788994834,Urbano,64237010.0,453.0,26167.0,IV,Balsas,96.58,3.4200000000000017
21020,Atoyatempan,89.2180886026,18.6684632575,22.4661495991,Puebla,7742,6.109532420563162,Urbano,188530.0,24.0,1147.0,IV,Balsas,96.91,3.0900000000000034
21021,Atzala,51.9797434166,9.8771100608,42.7413909521,Puebla,1512,100.0,Rural,73150.0,48.0,169.0,IV,Balsas,98.35,1.6500000000000057
21022,Atzitzihuacán,85.8782691057,24.6627688597,58.8038325931,Puebla,12857,43.65715174613051,Urbano,87298.0,7.0,129.0,IV,Balsas,98.37,1.6299999999999955
21023,Atzitzintla,91.1780375407,26.6252669439,36.0346184107,Puebla,9062,61.11233723239903,Rural,92218.0,10.0,210.0,X,Golfo Centro,97.29,2.7099999999999937
21024,Axutla,56.3082706767,11.2309344791,40.2792696026,Puebla,991,100.0,Rural,123484.0,127.0,426.0,IV,Balsas,91.39,8.61
21025,Ayotoxco de Guerrero,76.0307012158,20.8223013631,64.8778091612,Puebla,8270,61.75332527206771,Rural,244530.0,30.0,394.0,X,Golfo Centro,96.98,3.019999999999996
21026,Calpan,82.4215624141,19.1614630731,32.0167844387,Puebla,15292,10.783416165315195,Urbano,219655.0,14.0,256.0,IV,Balsas,96.94,3.0600000000000023
21027,Caltepec,79.4668460974,19.4056765354,48.0303401028,Puebla,4164,100.0,Rural,18506.0,4.0,61.0,X,Golfo Centro,92.39,7.609999999999999
21028,Camocuautla,90.4859129162,35.4551774607,75.009147457,Puebla,2766,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,99.24,0.7600000000000051
21029,Caxhuacan,83.9353813559,38.0542902542,63.3209745763,Puebla,3811,11.125688795591708,Urbano,0.0,0.0,0.0,X,Golfo Centro,98.79,1.2099999999999937
21030,Coatepec,70.9078947368,21.5763157895,55.6578947368,Puebla,772,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,100.0,0.0
21031,Coatzingo,79.3774761555,22.7021276596,62.1423330888,Puebla,2829,100.0,Rural,74647.0,26.0,200.0,IV,Balsas,97.41,2.5900000000000034
21032,Cohetzala,73.3053097345,17.1120943953,80.9734513274,Puebla,1382,100.0,Rural,3530.0,3.0,9.0,IV,Balsas,92.9,7.099999999999994
21033,Cohuecan,80.7941847206,22.9884074496,62.8088179399,Puebla,5403,100.0,Rural,0.0,0.0,0.0,IV,Balsas,92.32,7.680000000000007
21034,Coronango,68.7636360278,15.6391859636,29.2445002521,Puebla,46860,12.012377294067434,Urbano,8192937.0,175.0,1833.0,IV,Balsas,88.14,11.86
21035,Coxcatlán,78.0957273166,23.82994321,51.4389464074,Puebla,20711,46.14456086137801,Urbano,592893.0,29.0,688.0,X,Golfo Centro,95.91,4.090000000000003
21036,Coyomeapan,95.33767128,48.6922123528,83.4538318529,Puebla,14806,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,91.57,8.430000000000007
21037,Coyotepec,54.588209607,9.6947598253,36.9868995633,Puebla,2334,100.0,Rural,247932.0,106.0,457.0,IV,Balsas,97.81,2.1899999999999977
21038,Cuapiaxtla de Madero,83.6925720646,16.9484803003,33.4116573255,Puebla,10610,22.32799245994345,Urbano,72325.0,7.0,160.0,IV,Balsas,85.43,14.569999999999993
21039,Cuautempan,82.0639105458,23.7444604021,59.2736971687,Puebla,9837,100.0,Rural,34634.0,4.0,149.0,X,Golfo Centro,98.12,1.8799999999999955
21040,Cuautinchán,78.0007496602,18.0884423477,33.1211511674,Puebla,12377,52.209743879777,Rural,202139.0,16.0,215.0,IV,Balsas,84.72,15.280000000000001
21041,Cuautlancingo,35.8936320569,4.4448770503,2.6406335161,Puebla,137446,6.44616794959475,Urbano,37209479.0,271.0,40620.0,IV,Balsas,99.0,1.0
21042,Cuayuca de Andrade,77.4462054252,21.9637305699,80.9509295946,Puebla,3321,100.0,Rural,20050.0,6.0,54.0,IV,Balsas,84.56,15.439999999999998
21043,Cuetzalan del Progreso,82.4365039645,28.9367075775,87.9011943245,Puebla,49945,80.34037441185305,Rural,395809.0,8.0,525.0,X,Golfo Centro,93.76,6.239999999999995
21044,Cuyoaco,71.9365777412,11.7443792314,20.150576258,Puebla,17198,61.76881032678219,Rural,42872.0,3.0,57.0,IV,Balsas,99.13,0.8700000000000045
21045,Chalchicomula de Sesma,73.1899859604,11.62923954,18.4233388369,Puebla,47761,40.64613387491887,Urbano,3718620.0,78.0,4577.0,IV,Balsas,98.23,1.769999999999996
21046,Chapulco,80.1994043926,15.8091574637,21.6155850602,Puebla,8193,20.22458196020993,Urbano,324446.0,40.0,479.0,X,Golfo Centro,97.47,2.530000000000001
21047,Chiautla,68.0757638375,14.9973094039,45.7171659452,Puebla,21764,24.209704098511303,Urbano,872335.0,40.0,1542.0,IV,Balsas,90.85,9.150000000000006
21048,Chiautzingo,77.2803883818,16.5068153727,28.1603296751,Puebla,22055,11.081387440489683,Urbano,0.0,0.0,0.0,IV,Balsas,99.2,0.7999999999999972
21049,Chiconcuautla,92.6063066981,45.3563143016,88.8692305996,Puebla,17394,76.57238128090145,Rural,0.0,0.0,0.0,X,Golfo Centro,98.79,1.2099999999999937
21050,Chichiquila,88.7608296579,36.1092791569,67.3729300174,Puebla,26947,88.26214420900286,Rural,5960.0,0.0,28.0,X,Golfo Centro,86.75,13.25
21051,Chietla,67.3696442286,13.2917752639,35.2517546524,Puebla,37079,40.22492515979396,Urbano,166824.0,5.0,669.0,IV,Balsas,96.76,3.239999999999995
21052,Chigmecatitlán,85.7460711332,21.1794871795,50.7857733664,Puebla,1215,100.0,Rural,335266.0,276.0,340.0,IV,Balsas,98.27,1.730000000000004
21053,Chignahuapan,70.4106947347,12.4837295057,16.8790400112,Puebla,66574,56.63322017604471,Rural,7096984.0,107.0,5954.0,X,Golfo Centro,96.84,3.1599999999999966
21054,Chignautla,76.7818598472,18.1237428781,32.3034489721,Puebla,35233,34.158317486447366,Urbano,250983.0,7.0,754.0,X,Golfo Centro,96.44,3.5600000000000023
21055,Chila,76.1220153784,25.0265074868,66.4912990692,Puebla,5095,100.0,Rural,46472.0,9.0,221.0,IV,Balsas,85.33,14.670000000000002
21056,Chila de la Sal,63.4064212999,8.8457321848,38.5277995301,Puebla,1320,100.0,Rural,120525.0,92.0,249.0,IV,Balsas,94.35,5.650000000000006
21057,Honey,80.188976378,16.2826771654,39.7795275591,Puebla,6687,100.0,Rural,65172.0,10.0,363.0,X,Golfo Centro,95.39,4.609999999999999
21058,Chilchotla,92.2143814909,35.7464554328,56.7290207888,Puebla,21018,57.72671043867162,Rural,1614.0,0.0,15.0,X,Golfo Centro,98.34,1.6599999999999966
21059,Chinantla,64.8187725632,16.5314079422,44.3321299639,Puebla,2873,100.0,Rural,151160.0,53.0,209.0,IV,Balsas,82.17,17.83
21060,Domingo Arenas,86.3046945338,28.0156913183,43.459807074,Puebla,7999,18.08976122015252,Urbano,182299.0,23.0,432.0,IV,Balsas,96.4,3.5999999999999943
21061,Eloxochitlán,95.8139436321,60.8775870594,94.8011584375,Puebla,14469,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,73.08,26.92
21062,Epatlán,57.8422041327,11.1757461908,43.3312460864,Puebla,4959,100.0,Rural,0.0,0.0,0.0,IV,Balsas,95.72,4.280000000000001
21063,Esperanza,77.7138747541,11.8740597409,19.8484144975,Puebla,14780,42.86197564276048,Urbano,369693.0,25.0,488.0,X,Golfo Centro,98.62,1.3799999999999955
21064,Francisco Z. Mena,75.1888110292,21.8285608997,83.4206048029,Puebla,17966,75.93231659801847,Rural,190223.0,11.0,214.0,X,Golfo Centro,78.14,21.86
21065,General Felipe Ángeles,85.9782665592,16.0649555569,23.2293407144,Puebla,22720,10.246478873239436,Urbano,8257.0,0.0,53.0,IV,Balsas,98.69,1.3100000000000023
21066,Guadalupe,68.1427667984,17.1690118577,51.5098814229,Puebla,6465,100.0,Rural,338505.0,52.0,454.0,IV,Balsas,93.18,6.819999999999993
21067,Guadalupe Victoria,77.727386988,10.8781003437,9.9571405183,Puebla,18846,37.201528175740215,Urbano,647299.0,34.0,883.0,IV,Balsas,99.66,0.3400000000000034
21068,Hermenegildo Galeana,82.1795503988,28.5751994199,59.7244379985,Puebla,7011,100.0,Rural,0.0,0.0,0.0,X,Golfo Centro,98.4,1.5999999999999943
21069,Huaquechula,74.3589630212,18.0811147982,46.9908030881,Puebla,29257,76.18347745838602,Rural,98389.0,3.0,246.0,IV,Balsas,98.18,1.8199999999999932
21070,Huatlatlauca,81.1732507533,22.5497154335,56.3776364245,Puebla,6123,100.0,Rural,0.0,0.0,0.0,IV,Balsas,96.64,3.3599999999999994
21071,Huauchinango,68.4475298632,17.8175233787,33.946635115,Puebla,103972,27.476628323010043,Urbano,8739116.0,84.0,12215.0,X,Golfo Centro,94.59,5.409999999999997
